property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug.t7,t7,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamIEEEG1Aug,http://www.w3.org/2001/XMLSchema#double,Fourth boiler pass time constant (T7) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType4IEC.diqmin,diqmin,http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType4IEC,http://www.w3.org/2001/XMLSchema#double,Minimum reactive current ramp rate (<i>di</i><i><sub>qmin</sub></i>). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt.g,g,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroPIDspt,http://www.w3.org/2001/XMLSchema#string,(G).
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC2.WindContQPQULimIEC2,WindContQPQULimIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQPQULimIEC2,QP and QU limitation module associated with this wind generator type 3 or type 4 model.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcPIC.vr1,vr1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcPIC,http://www.w3.org/2001/XMLSchema#double,PI maximum limit (<i>V</i><i><sub>r1</sub></i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccPVD1.vt1,vt1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccPVD1,http://www.w3.org/2001/XMLSchema#double,"Voltage tripping response curve point 1 (Vt1). Typical value = 0,9."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.fp8,fp8,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Flow P8 (<i>Fp8</i>).  Turbine flow value for point 8 for lookup table representing PU mechanical power as a function of turbine flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotor.lpp,lpp,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadMotor,http://www.w3.org/2001/XMLSchema#double,"Subtransient reactance (<i>Lpp</i>).  Typical value = 0,15."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST6B.kff,kff,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST6B,http://www.w3.org/2001/XMLSchema#double,Pre-control gain constant of the inner loop field regulator (<i>K</i><i><sub>FF</sub></i>). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.vdi1i6,vdi1i6,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,Point 6 reactive current of a piecewise linear curve made up of ten pairs of V and I values and defines the reactive current limits in relation to value of voltage  (vdl1).
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE5C.kvl,kvl,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE5C,http://www.w3.org/2001/XMLSchema#double,"Very low band gain (Kvl). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C.kp,kp,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C,http://www.w3.org/2001/XMLSchema#double,Potential circuit (voltage) gain coefficient (Kp). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST.vmin,vmin,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST,http://www.w3.org/2001/XMLSchema#double,"Minimum turbine power, PU of MWbase (<i>Vmin</i>) (&lt; GovGAST.vmax).  Typical value = 0."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC.prmax,prmax,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC,http://www.w3.org/2001/XMLSchema#double,Maximum rate of increase of Pref (Prmax). Set value to 9999 to disable. 
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST4B.kim,kim,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST4B,http://www.w3.org/2001/XMLSchema#double,Voltage regulator integral gain output (<i>Kim</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPelton.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPelton,http://www.w3.org/2001/XMLSchema#double,Derivative gain (accelerometer time constant) (<i>Ta</i>) (&gt;= 0).  Typical value = 3.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C.tc1,tc1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C,http://www.w3.org/2001/XMLSchema#double,"Voltage regulator numerator (lead) time constant (first block) (Tc1) (>=0). Typical value = 1,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.vamin,vamin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,"Minimum voltage regulator output (<i>Vamin</i>) (&lt; 0).  Typical value = -0,95."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1.wfspd,wfspd,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://www.w3.org/2001/XMLSchema#boolean,"Switch for fuel source characteristic to recognize that fuel flow, for a given fuel valve stroke, can be proportional to engine speed (<i>Wfspd</i>).
true = fuel flow proportional to speed (for some gas turbines and diesel engines with positive displacement fuel injectors)
false = fuel control system keeps fuel flow independent of engine speed.
Typical value = true."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A.vamax,vamax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A,http://www.w3.org/2001/XMLSchema#double,Maximum voltage regulator output (<i>V</i><i><sub>AMAX</sub></i>) (&gt; 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.ke,ke,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,Exciter constant related to self-excited field (<i>Ke</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEGT1.tdg,tdg,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEGT1,http://www.w3.org/2001/XMLSchema#double,"Governor derivative controller time constant (Tdg) (>=0). Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3.gv5,gv5,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro3,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 5, PU gv (<i>Gv5</i>).  Typical value = 0."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssWECC.t9,t9,http://iec.ch/TC57/2013/CIM-schema-cim16#PssWECC,http://www.w3.org/2001/XMLSchema#double,Lead time constant (<i>T</i><i><sub>9</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccTIOCRS.tdm,tdm,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccTIOCRS,http://www.w3.org/2001/XMLSchema#double,Time dial multiplier. This parameter is specified with typical relay data and represents a single value for the relay engineer to tweak until desired relay response is achieved.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.tub2,tub2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#double,"UEL regulator denominator (lag) time constant 2 (Tub2) (>=0). Typical value = 0,13."
http://iec.ch/TC57/2013/CIM-schema-cim16#VCompIEEEType1.xc,xc,http://iec.ch/TC57/2013/CIM-schema-cim16#VCompIEEEType1,http://www.w3.org/2001/XMLSchema#double,"<font color=""#0f0f0f"">Reactive component of compensation of a generator (<i>Xc</i>) (&gt;= 0).</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV2.dt,dt,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV2,http://www.w3.org/2001/XMLSchema#double,(<i>Dt</i>).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC1A.te,te,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC1A,http://www.w3.org/2001/XMLSchema#double,"Exciter time constant, integration rate associated with exciter control (<i>T</i><i><sub>E</sub></i>) (&gt; 0).  Typical value = 0,8."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadCompositeWECC.rfdr,rfdr,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadCompositeWECC,http://www.w3.org/2001/XMLSchema#double,Feeder R (pu of MVA base) (Rfdr).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST1.lmax,lmax,http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST1,http://www.w3.org/2001/XMLSchema#double,Ambient temperature load limit (<i>Lmax</i>).  <i>Lmax</i> is the turbine power output corresponding to the limiting exhaust gas temperature.  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C.vstmin,vstmin,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://www.w3.org/2001/XMLSchema#double,"Minimum PSS output (Vstmin). Typical value = -0,15."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4.pgv3,pgv3,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4,http://www.w3.org/2001/XMLSchema#double,"Nonlinear gain point 3, PU power (<i>Pgv3</i>) (= 0 for simple).
Typical value for Francis/Pelton = 0,8, Kaplan = 0,796."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGTRQA.temax,temax,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGTRQA,http://www.w3.org/2001/XMLSchema#double,"Maximum torque (Temax). Typical value = 1,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.fp10,fp10,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Flow P10 (<i>Fp10</i>).  Turbine flow value for point 10 for lookup table representing PU mechanical power as a function of turbine flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC.rdroop,rdroop,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQIEC,http://www.w3.org/2001/XMLSchema#double,Resistive component of voltage drop impedance (<i>r</i><i><sub>droop</sub></i>) (&gt;= 0). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO1.bmin,bmin,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO1,http://www.w3.org/2001/XMLSchema#double,Minimum continuous inductive rating of the SVC (Bmin).
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGTB.tp,tp,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGTB,http://www.w3.org/2001/XMLSchema#double,Time constant (Tp) (>=0). 
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C.voelInputKind,voelInputKind,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC10C,http://www.w3.org/2001/XMLSchema#string,Alternate OEL input locations (Voel). The value takeOverInnerLoop shall not be used in this model type.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.xc,xc,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,"Current-compensation reactance (Xc). Typical range from 0,01 to 0,12."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.ve2,ve2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,"Exciter alternator output voltages back of commutating reactance at which saturation is defined (<i>Ve</i><i><sub>2</sub></i>) (&gt; 0).  Typical value = 4,68."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcREXS.tb1,tb1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcREXS,http://www.w3.org/2001/XMLSchema#double,"Lag time constant (<i>Tb1</i>) (&gt;= 0).  If = 0, block is bypassed.  Typical value = 0."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.feedbackSignal,feedbackSignal,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#boolean,"Feedback signal selection (<i>Sw</i>).
true = PID output (if <i>R-Perm-Gate </i>= droop and <i>R-Perm-Pe </i>= 0)
false = electrical power (if <i>R-Perm-Gate </i>= 0 and <i>R-Perm-Pe </i>= droop) or
false = gate position (if R<i>-Perm-Gate </i>= droop and <i>R-Perm-Pe </i>= 0).
Typical value = false."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPelton.staticCompensating,staticCompensating,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroPelton,http://www.w3.org/2001/XMLSchema#boolean,"Static compensating characteristic (<i>Cflag</i>). It should be true if simplifiedPelton = false.
true = enable of static compensating characteristic 
false = inhibit of static compensating characteristic.
Typical value = false."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCC.kip,kip,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCC,http://www.w3.org/2001/XMLSchema#double,Proportional-gain of the inner-current control loop (Kip). Typical range from 1 to 10.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis.qc0,qc0,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis,http://www.w3.org/2001/XMLSchema#double,"No-load turbine flow at nominal head (<i>Qc0</i>).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2.tb2,tb2,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO2,http://www.w3.org/2001/XMLSchema#double,Lag time constant for transient gain reduction (Tb2) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC2A.ke,ke,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC2A,http://www.w3.org/2001/XMLSchema#double,Exciter constant related to self-excited field (<i>Ke</i>).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbLCFB1.pmwset,pmwset,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbLCFB1,http://www.w3.org/2001/XMLSchema#double,Power controller setpoint (<i>Pmwset</i>) (see parameter detail 1).  Unit = MW. Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantReactiveControlIEC.txft,txft,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantReactiveControlIEC,http://www.w3.org/2001/XMLSchema#double,Lead time constant in reference value transfer function (<i>T</i><i><sub>xft</sub></i>) (&gt;= 0). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID.kd,kd,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID,http://www.w3.org/2001/XMLSchema#double,"Derivative gain (<i>Kd</i>).  Typical value = 1,11."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindDynamicsLookupTable.WindProtectionIEC,WindProtectionIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindDynamicsLookupTable,http://iec.ch/TC57/2013/CIM-schema-cim16#WindProtectionIEC,The grid protection model with which this wind dynamics lookup table is associated.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C.t8,t8,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C,http://www.w3.org/2001/XMLSchema#double,"PSS transducer time constant (T8) (>=0). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C.t3,t3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://www.w3.org/2001/XMLSchema#double,"PSS numerator (lead) compensating time constant (second block) (T3) (>=0). Typical value = 0,16."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST3A.tc,tc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcST3A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>Tc</i>) (&gt;= 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C.kscale1,kscale1,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C,http://www.w3.org/2001/XMLSchema#double,"Scale factor for OEL input (Kscale1). Typical value = 0,295."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7C.vrmin,vrmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7C,http://www.w3.org/2001/XMLSchema#double,"Minimum regulator output (Vrmin). Typical value = -4,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStatic.kq4,kq4,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStatic,http://www.w3.org/2001/XMLSchema#double,Frequency coefficient for reactive power (<i>K</i><i><sub>q4</sub></i>)  (not = 0 when .staticLoadModelType = zIP2).  Used only when .staticLoadModelType - zIP2.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.gmax,gmax,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Maximum gate position (<i>Gmax</i>) (&gt; GovHydroWEH.gmin).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamCC.t4lp,t4lp,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamCC,http://www.w3.org/2001/XMLSchema#double,"LP turbine time constant (<i>T4lp</i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C.tuq,tuq,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C,http://www.w3.org/2001/XMLSchema#double,UEL reactive power filter time constant (Tuq) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECA.vdi1v1,vdi1v1,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECA,http://www.w3.org/2001/XMLSchema#double,Point 1 voltage of a piecewise linear curve made up of four pairs of V and I values and defines the reactive current limits in relation to value of voltage  (vdl1).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam1.pgv1,pgv1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam1,http://www.w3.org/2001/XMLSchema#double,Nonlinear gain power value point 1 (<i>Pgv1</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#DERIEEEType1.phaseToGroundApplicable,phaseToGroundApplicable,http://iec.ch/TC57/2013/CIM-schema-cim16#DERIEEEType1,http://www.w3.org/2001/XMLSchema#boolean,Indicates whether the DER uses phase-to-ground applicable voltages.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC5A.te,te,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC5A,http://www.w3.org/2001/XMLSchema#double,"Exciter time constant, integration rate associated with exciter control (<i>T</i><i><sub>E</sub></i>) (&gt; 0).  Typical value = 0,8."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A.seve2,seve2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A,http://www.w3.org/2001/XMLSchema#double,"Exciter saturation function value at the corresponding exciter voltage, <i>V</i><i><sub>E2</sub></i>, back of commutating reactance (<i>S</i><i><sub>E</sub></i><i>[V</i><i><sub>E2</sub></i><i>]</i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C.bwl2,bwl2,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://www.w3.org/2001/XMLSchema#double,Notch filter 2 (low-frequency band): three dB bandwidth (Bwi). 
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE1A.t3,t3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE1A,http://www.w3.org/2001/XMLSchema#double,"Lead/lag time constant (<i>T3</i>) (&gt;= 0).  Typical value = 0,3."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4.tbdb,tbdb,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO4,http://www.w3.org/2001/XMLSchema#double,"Deadband time (Tbdb) (>=0). Typical range from 0,1 to 1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C.kp,kp,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C,http://www.w3.org/2001/XMLSchema#double,Potential circuit (voltage) gain coefficient (Kp). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4.tw,tw,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4,http://www.w3.org/2001/XMLSchema#double,Water inertia time constant (<i>Tw</i>) (&gt; 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH.pmss4,pmss4,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWEH,http://www.w3.org/2001/XMLSchema#double,Pmss flow P4 (<i>Pmss4</i>).  Mechanical power output for turbine flow point 4 for lookup table representing PU mechanical power as a function of turbine flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2.p3,p3,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2,http://www.w3.org/2001/XMLSchema#double,"Real power values for endpoints (<i>P</i><i><sub>3</sub></i>).  Typical value = 0,9."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT.kt,kt,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT,http://www.w3.org/2001/XMLSchema#double,"Turbine gain (Kt). Typical value = 1,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC.vtr1,vtr1,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC,http://www.w3.org/2001/XMLSchema#double,First U/V Trip V (Vtr1).
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC.tomegafiltp3,tomegafiltp3,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC,http://www.w3.org/2001/XMLSchema#double,Filter time constant for generator speed measurement (<i>T</i><sub>omegafiltp3</sub>) (&gt;= 0). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A.vamin,vamin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A,http://www.w3.org/2001/XMLSchema#double,"Minimum voltage regulator output (<i>V</i><i><sub>AMIN</sub></i>) (&lt; 0).  Typical value = -0,95."
http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEVArController.vvarlmt,vvarlmt,http://iec.ch/TC57/2013/CIM-schema-cim16#PFVArType2CIEEEVArController,http://www.w3.org/2001/XMLSchema#double,"Var controller output limit (Vvarlmt). Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST9C.za,za,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST9C,http://www.w3.org/2001/XMLSchema#double,"Dead-band for differential part influence on AVR (Za). Typical value = 0,036."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2.q0,q0,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2,http://www.w3.org/2001/XMLSchema#double,"Reactive power values for endpoints (<i>Q</i><i><sub>0</sub></i>).  Typical value = -0,31."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3.to,to,http://iec.ch/TC57/2013/CIM-schema-cim16#SVSMO3,http://www.w3.org/2001/XMLSchema#double,"Firing sequence control delay (To) (>=0). Typical range from 0,001 to 0,005."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContRotorRIEC2.kirr,kirr,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContRotorRIEC2,http://www.w3.org/2001/XMLSchema#double,Integral gain in rotor resistance PI controller (<i>K</i><i><sub>Irr</sub></i>). It is a type-dependent parameter.
